dept,num
DRAMA,206
DRAMA,145
DRAMA,292
DRAMA,293
DRAMA,15
DRAMA,65
DRAMA,101S
DRAMA,211
DRAMA,257E
DRAMA,177
DRAMA,30A
DRAMA,200
DRAMA,266
DRAMA,50D
DRAMA,148B
DRAMA,10
DRAMA,100
DRAMA,136
DRAMA,201
DRAMA,126W
DRAMA,198
DRAMA,142
DRAMA,219
DRAMA,101A
DRAMA,240
DRAMA,164A
DRAMA,202
DRAMA,101D
DRAMA,50A
DRAMA,297
DRAMA,295
EARTHSS,134
EARTHSS,142
EARTHSS,154
EARTHSS,17
EARTHSS,116
EARTHSS,168
EARTHSS,192
EARTHSS,140
EARTHSS,114
EARTHSS,1
EARTHSS,280A
EARTHSS,299
EARTHSS,399
EARTHSS,45
EARTHSS,40A
EARTHSS,199
EARTHSS,190A
EARTHSS,286A
EARTHSS,242
EARTHSS,197
EARTHSS,21
EARTHSS,H198
EARTHSS,H199A
EARTHSS,51
EARTHSS,200
EARTHSS,266
EARTHSS,290
EARTHSS,198W
EAS,110
EAS,15C
EAS,140
EAS,55
EAS,199
EAS,150
EAS,15J
EAS,299
EAS,190
EAS,290
EAS,399
EAS,220
ECO EVO,221
ECO EVO,227
ECO EVO,262
ECO EVO,268
ECO EVO,286
ECO EVO,210
ECO EVO,285
ECO EVO,208
ECO EVO,200A
ECO EVO,399
ECO EVO,203A
ECO EVO,203B
ECO EVO,207
ECO EVO,205
ECO EVO,201
ECON,139
ECON,203A
ECON,148
ECON,115
ECON,12
ECON,144A
ECON,199
ECON,123A
ECON,197
ECON,221A
ECON,210D
ECON,200A
ECON,272B
ECON,13
ECON,15B
ECON,20B
ECON,220A
ECON,131A
ECON,229
ECON,161A
ECON,100C
ECON,20A
ECON,290
ECON,299
ECON,145E
ECON,146A
ECON,100A
ECON,132A
ECON,107
ECON,198
ECON,210A
ECON,145L
ECON,122A
ECON,15A
ECON,23
ECON,154
ECON,134A
ECON,147B
ECON,190
ECON,122B
ECON,105A
ECON,279
ECON,25
ECON,140
ECON,H190A
ECON,1
EDUC,336
EDUC,147
EDUC,149
EDUC,199
EDUC,362
EDUC,233A
EDUC,301
EDUC,101
EDUC,52
EDUC,106
EDUC,150
EDUC,160
EDUC,302
EDUC,143BW
EDUC,234
EDUC,347
EDUC,298
EDUC,323B
EDUC,108
EDUC,104E
EDUC,346
EDUC,104D
EDUC,15
EDUC,50
EDUC,193
EDUC,128
EDUC,146
EDUC,337
EDUC,258
EDUC,10
EDUC,107
EDUC,100
EDUC,179W
EDUC,198
EDUC,122A
EDUC,120A
EDUC,322A
EDUC,326
EDUC,305
EDUC,131
EDUC,338
EDUC,288B
EDUC,295
EDUC,222
EDUC,212
EDUC,339
EDUC,124
EDUC,25
EDUC,176
EDUC,140
EDUC,55
EDUC,180
EDUC,238
EDUC,340
EDUC,130
EDUC,170
EDUC,288A
EDUC,299
EDUC,399
EDUC,229A
EDUC,320
EDUC,40
EDUC,138
EDUC,341
EDUC,30
EECS,241A
EECS,112L
EECS,20
EECS,279
EECS,215
EECS,287
EECS,270AP
EECS,70LB
EECS,1
EECS,299
EECS,241AP
EECS,294
EECS,296
EECS,12
EECS,40
EECS,148
EECS,170LA
EECS,119
EECS,213
EECS,199
EECS,179
EECS,298
EECS,270A
EECS,144
EECS,277A
EECS,152A
EECS,221
EECS,248A
EECS,145
EECS,292
EECS,293
EECS,213P
EECS,112
EECS,50
EECS,159A
EECS,285B
EECS,160A
EECS,10
EECS,160LA
EECS,118
EECS,116
EECS,170A
EECS,260A
EECS,70B
EECS,250
EECS,297
EECS,295
EECS,31
ECPS,210
ECPS,203
ECPS,212
ECPS,205
ECPS,206
ENGR,199
ENGR,150
ENGR,291
ENGR,H196W
ENGR,210P
ENGR,H199
ENGR,190W
ENGR,54
ENGR,1A
ENGR,7A
ENGR,100
ENGR,93
ENGR,200AP
ENGR,290P
ENGR,211P
ENGR,191
ENGR,399
ENGR,92
ENGR,30
ENGR,196W
ENGR,80
ENGLISH,15
ENGLISH,210
ENGLISH,290
ENGLISH,102A
ENGLISH,10
ENGLISH,100
ENGLISH,198
ENGLISH,102D
ENGLISH,102B
ENGLISH,105
ENGLISH,299
ENGLISH,399
ENGLISH,398
ENGLISH,101W
ENGLISH,199
ENGLISH,8
ENGLISH,106
ENGLISH,102C
ENGLISH,291
EPIDEM,199
EPIDEM,280
EPIDEM,275
EPIDEM,204A
EPIDEM,299
EPIDEM,200A
EPIDEM,296
EPIDEM,232
EPIDEM,297
EPIDEM,298
EPIDEM,282
EURO ST,101B
EURO ST,11
EURO ST,199
MGMT EP,202
MGMT EP,225
MGMT EP,200
MGMT EP,290
MGMT EP,208
MGMT EP,203A
FLM&MDA,130
FLM&MDA,399
FLM&MDA,H80
FLM&MDA,101C
FLM&MDA,199
FLM&MDA,161
FLM&MDA,160
FLM&MDA,85A
FLM&MDA,197
FLM&MDA,144
FLM&MDA,110
FLM&MDA,194
FLM&MDA,162
FLM&MDA,117A
FLM&MDA,198
FLM&MDA,139W
FLM&MDA,120A
FLM&MDA,85C
FLM&MDA,190
FLM&MDA,192
FLM&MDA,151
FIN,203A
FIN,209B
FIN,255
FIN,211
FIN,210
FRENCH,199
FRENCH,119
FRENCH,2A
FRENCH,150
FRENCH,102A
FRENCH,10
FRENCH,399
FRENCH,1A
MGMT FE,222
MGMT FE,292
MGMT FE,214
MGMT FE,246C
MGMT FE,251A
MGMT FE,202
MGMT FE,204A
MGMT FE,225
MGMT FE,295B
MGMT FE,200
MGMT FE,290
MGMT FE,288
MGMT FE,208
MGMT FE,209B
MGMT FE,207
MGMT FE,246A
MGMT FE,247
GDIM,41
GDIM,31
GDIM,167A
GDIM,55
GDIM,51
GEN&SEX,171
GEN&SEX,100D
GEN&SEX,100A
GEN&SEX,399
GEN&SEX,199
GEN&SEX,50B
GEN&SEX,290
GEN&SEX,110B
GERMAN,101
GERMAN,150
GERMAN,299
GERMAN,290
GERMAN,399
GERMAN,298
GERMAN,1A
GERMAN,97
GERMAN,199
GERMAN,2A
GLBLCLT,103B
GLBLCLT,103A
GLBLCLT,105
GLBL ME,60A
GREEK,199
GREEK,99
GREEK,100
GREEK,1A
GREEK,198
HEBREW,199
HISTORY,102B
HISTORY,297
HISTORY,190
HISTORY,70D
HISTORY,171E
HISTORY,250
HISTORY,112D
HISTORY,169
HISTORY,132E
HISTORY,114
HISTORY,299
HISTORY,126B
HISTORY,399
HISTORY,182
HISTORY,12
HISTORY,175G
HISTORY,199
HISTORY,70A
HISTORY,16A
HISTORY,204A
HISTORY,131C
HISTORY,291
HISTORY,135G
HISTORY,298
HISTORY,270
HISTORY,170B
HISTORY,37A
HISTORY,70C
HISTORY,200
HISTORY,166D
HISTORY,148B
HISTORY,10
HISTORY,21A
HISTORY,100W
HISTORY,260
HISTORY,15D
HISTORY,40C
HUMAN,1AES
HUMAN,398B
HUMAN,399
HUMAN,B1A
HUMAN,H120
HUMAN,H140
HUMAN,199
HUMAN,1A
HUMAN,198
HUMAN,H1AS
HUMAN,260A
HUMAN,195
HUMAN,270
HUMAN,298
HUMAN,1AS
HUMAN,52
IN4MATX,298
IN4MATX,281
IN4MATX,125
IN4MATX,H198
IN4MATX,280
IN4MATX,209S
IN4MATX,164
IN4MATX,290
IN4MATX,117
IN4MATX,201
IN4MATX,282
IN4MATX,141
IN4MATX,131
IN4MATX,121
IN4MATX,H81
IN4MATX,133
IN4MATX,261
IN4MATX,151
IN4MATX,191A
IN4MATX,299
IN4MATX,171
IN4MATX,231
IN4MATX,115
IN4MATX,161
IN4MATX,199
IN4MATX,43
IN4MATX,101
IN4MATX,244
I&C SCI,6B
I&C SCI,31
I&C SCI,H197
I&C SCI,60
I&C SCI,6D
I&C SCI,192
I&C SCI,90
I&C SCI,399
I&C SCI,169A
I&C SCI,80
I&C SCI,53L
I&C SCI,46
I&C SCI,45C
I&C SCI,163
I&C SCI,5
I&C SCI,32
I&C SCI,3
I&C SCI,53
I&C SCI,51
I&C SCI,398A
I&C SCI,193
I&C SCI,45J
I&C SCI,10
I&C SCI,32A
I&C SCI,6N
I&C SCI,139W
I&C SCI,33
INNO,215
INNO,211
INNO,290
INNO,203
INNO,205
INTL ST,14
INTL ST,145A
INTL ST,H180
INTL ST,1
INTL ST,299
INTL ST,183E
INTL ST,199
INTL ST,183CW
INTL ST,179
INTL ST,11
INTL ST,158B
INTL ST,183A
INTL ST,13
INTL ST,106A
INTL ST,290
INTL ST,204
INTL ST,189
INTL ST,177C
INTL ST,201
INTL ST,210A
INTL ST,260
INTL ST,122
INTL ST,17
INTL ST,112A
IRAN,280
IRAN,295
IRAN,281
IRAN,290
IRAN,255B
IRAN,294
IRAN,282
IRAN,293
ITALIAN,150
ITALIAN,99
ITALIAN,1A
ITALIAN,199
ITALIAN,2A
JAPANSE,1A
JAPANSE,3A
JAPANSE,199
JAPANSE,2A
JAPANSE,101A
JAPANSE,299
JAPANSE,290
KOREAN,2A
KOREAN,199
KOREAN,3A
KOREAN,1A
LSCI,51
LSCI,290
LSCI,51B
LSCI,198
LSCI,10
LSCI,2
LSCI,202A
LSCI,142
LSCI,195A
LSCI,145A
LSCI,201A
LSCI,1
LSCI,299
LSCI,199
LSCI,159
LSCI,43
LSCI,259
LSCI,175
