dept,num
FIN,290
FIN,211
FRENCH,S2BC
FRENCH,S1BC
MGMT FE,299
MGMT FE,290
MGMT FE,209B
MGMT FE,201A
MGMT FE,203A
MGMT FE,295B
MGMT FE,227
MGMT FE,251A
MGMT FE,292
GEN&SEX,50A
GEN&SEX,50B
MGMT HC,267
MGMT HC,203B
HISTORY,21C
HISTORY,12
HISTORY,40B
HISTORY,15F
HISTORY,70A
HISTORY,21B
HISTORY,60
HISTORY,37A
HISTORY,16A
HISTORY,199
HUMAN,10
IN4MATX,299
I&C SCI,192
I&C SCI,32
I&C SCI,6D
I&C SCI,6B
I&C SCI,45J
I&C SCI,51
I&C SCI,139W
INTL ST,155BW
INTL ST,14
INTL ST,11
INTL ST,183A
INTL ST,140A
INTL ST,13
INTL ST,177J
JAPANSE,S1BC
KOREAN,S1BC
LINGUIS,43
LINGUIS,2
LINGUIS,3
LPS,30
LPS,31
LPS,60
LPS,29
MGMT,105
MGMT,136
MGMT,131B
MGMT,190
MGMT,30B
MGMT,1
MGMT,199
MGMT,101
MGMT,141
MGMT,102
MPAC,200C
MPAC,200B
MATH,13
MATH,3D
MATH,299A
MATH,1B
MATH,105A
MATH,105LA
MATH,2A
MATH,2D
MATH,180A
MATH,120A
MATH,4
MATH,130A
MATH,176
MATH,2E
MATH,3A
MATH,2B
MATH,121A
MATH,140A
ENGRMAE,199
ENGRMAE,10
ENGRMAE,120
ENGRMAE,80
ENGRMAE,189
ENGRMAE,299
ENGRMAE,130B
MOL BIO,200R
MUSIC,3
MUSIC,8
NUR SCI,294
PERSIAN,50
PHRMSCI,90
PHRMSCI,198
PHRMSCI,120L
PHRMSCI,199
PHRMSCI,42
PHILOS,31
PHILOS,2
PHILOS,199
PHILOS,30
PHILOS,1
PHILOS,4
PHILOS,29
PHYSICS,199
PHYSICS,7LD
PHYSICS,7D
PHYSICS,7E
PHYSICS,3C
PHYSICS,295
PHYSICS,3B
PHYSICS,195
PP&D,112
PP&D,132
PP&D,130
PP&D,299
POL SCI,41A
POL SCI,21A
POL SCI,124B
POL SCI,156D
POL SCI,144A
POL SCI,61A
POL SCI,171AW
PSYCH,160A
PSYCH,178N
PSYCH,9B
PSYCH,46A
PSYCH,120A
PSYCH,7A
PSYCH,9C
PSYCH,9A
PUBHLTH,1
PUBHLTH,125
PUBHLTH,170
PUBHLTH,146
PUBHLTH,139
PUBHLTH,127
PUBHLTH,2
PUBHLTH,199
REL STD,5A
SOCECOL,13
SOCECOL,195
SOCECOL,183A
SOCECOL,194W
SOCECOL,199
SOCECOL,10
SPPS,70A
SOC SCI,164B
SOC SCI,164C
SOC SCI,197
SOC SCI,3A
SOC SCI,172AW
SOC SCI,183A
SOC SCI,184GW
SOC SCI,194A
SOC SCI,89
SOC SCI,10C
SOCIOL,135
SOCIOL,290
SOCIOL,161W
SOCIOL,3
SOCIOL,174
SOCIOL,1
SOCIOL,110
SOCIOL,10B
SOCIOL,63
SPANISH,S1BC
SPANISH,S2BC
STATS,299
STATS,67
STATS,7
STATS,8
UNI STU,84
UNI STU,83
